3.2608695652173907, 9.933774834437088
9.782608695652172, 13.907284768211923
19.927536231884048, 23.84105960264901
30.072463768115938, 35.0993377483444
40.217391304347814, 45.695364238410605
49.63768115942028, 57.61589403973508
60.144927536231876, 69.53642384105959
69.92753623188403, 78.14569536423843
80.07246376811594, 91.39072847682118
89.8550724637681, 101.98675496688745
99.99999999999997, 113.9072847682119
109.42028985507244, 123.84105960264901
119.56521739130434, 133.7748344370861
129.7101449275362, 146.35761589403972
139.8550724637681, 159.60264900662253
143.8405797101449, 165.56291390728478
